"Date (UTC)","Timestamp (UTC)","Price"
"12-06-2024 05:00","1733461203","0.345"
"12-06-2024 06:00","1733464803","0.345"
"12-06-2024 07:00","1733468403","0.355"
"12-06-2024 08:00","1733472003","0.355"
"12-06-2024 09:00","1733475603","0.355"
"12-06-2024 10:00","1733479203","0.36"
"12-06-2024 11:00","1733482803","0.355"
"12-06-2024 12:00","1733486403","0.355"
"12-06-2024 13:00","1733490003","0.36"
"12-06-2024 14:00","1733493603","0.36"
"12-06-2024 15:00","1733497203","0.365"
"12-06-2024 16:00","1733500803","0.36"
"12-06-2024 17:00","1733504403","0.335"
"12-06-2024 18:00","1733508003","0.355"
"12-06-2024 19:00","1733511603","0.22"
"12-06-2024 20:00","1733515203","0.205"
"12-06-2024 21:00","1733518803","0.315"
"12-06-2024 22:00","1733522403","0.265"
"12-06-2024 23:00","1733526003","0.305"
"12-07-2024 00:00","1733529603","0.375"
"12-07-2024 01:00","1733533203","0.345"
"12-07-2024 02:00","1733536803","0.31"
"12-07-2024 03:00","1733540403","0.335"
"12-07-2024 04:00","1733544003","0.335"
"12-07-2024 05:00","1733547603","0.36"
"12-07-2024 06:00","1733551203","0.34"
"12-07-2024 07:00","1733554803","0.34"
"12-07-2024 08:00","1733558403","0.335"
"12-07-2024 09:00","1733562003","0.335"
"12-07-2024 10:00","1733565603","0.335"
"12-07-2024 11:00","1733569203","0.335"
"12-07-2024 12:00","1733572802","0.325"
"12-07-2024 13:00","1733576403","0.33"
"12-07-2024 14:00","1733580003","0.33"
"12-07-2024 15:00","1733583603","0.33"
"12-07-2024 16:00","1733587203","0.345"
"12-07-2024 17:00","1733590802","0.345"
"12-07-2024 18:00","1733594403","0.345"
"12-07-2024 19:00","1733598003","0.315"
"12-07-2024 20:00","1733601603","0.31"
"12-07-2024 21:00","1733605203","0.305"
"12-07-2024 22:00","1733608803","0.295"
"12-07-2024 23:00","1733612403","0.235"
"12-08-2024 00:00","1733616003","0.24"
"12-08-2024 01:00","1733619603","0.255"
"12-08-2024 02:00","1733623203","0.285"
"12-08-2024 03:00","1733626803","0.295"
"12-08-2024 04:00","1733630403","0.295"
"12-08-2024 05:00","1733634003","0.295"
"12-08-2024 06:00","1733637603","0.295"
"12-08-2024 07:00","1733641203","0.295"
"12-08-2024 08:00","1733644803","0.295"
"12-08-2024 09:00","1733648403","0.295"
"12-08-2024 10:00","1733652003","0.295"
"12-08-2024 11:00","1733655603","0.295"
"12-08-2024 12:00","1733659203","0.295"
"12-08-2024 13:00","1733662803","0.295"
"12-08-2024 14:00","1733666404","0.295"
"12-08-2024 15:00","1733670003","0.295"
"12-08-2024 16:00","1733673603","0.3"
"12-08-2024 17:00","1733677202","0.3"
"12-08-2024 18:00","1733680803","0.31"
"12-08-2024 19:00","1733684403","0.305"
"12-08-2024 20:00","1733688003","0.305"
"12-08-2024 21:00","1733691603","0.305"
"12-08-2024 22:00","1733695203","0.3"
"12-08-2024 23:00","1733698803","0.3"
"12-09-2024 00:00","1733702402","0.295"
"12-09-2024 01:00","1733706003","0.3"
"12-09-2024 02:00","1733709603","0.3"
"12-09-2024 03:00","1733713203","0.3"
"12-09-2024 04:00","1733716802","0.3"
"12-09-2024 05:00","1733720402","0.3"
"12-09-2024 06:00","1733724003","0.295"
"12-09-2024 07:00","1733727603","0.295"
"12-09-2024 08:00","1733731203","0.295"
"12-09-2024 09:00","1733734802","0.295"
"12-09-2024 10:00","1733738403","0.295"
"12-09-2024 11:00","1733742003","0.295"
"12-09-2024 12:00","1733745603","0.295"
"12-09-2024 13:00","1733749203","0.295"
"12-09-2024 14:00","1733752803","0.285"
"12-09-2024 15:00","1733756402","0.295"
"12-09-2024 16:00","1733760003","0.305"
"12-09-2024 17:00","1733763603","0.004"
"12-09-2024 18:00","1733767203","0.0005"
"12-09-2024 19:00","1733770803","0.0005"
